deposit_tx,withdraw_tx,value_diff_ratio,time_diff_sec,value_dep,value_wit
f3e1f8efe72f1abdf6bc941df0e514369b5569051371cf9ed307d35d5057b1c2,339b84df9a37ab1d646e2a7673123c27985911d30fdcc585038754ecb32c2566,0.06431987499328302,510.0,33310.219,35600.007
ac7517ffafcf064eb142e63d5585405965fe11aca4825f418fa8127f8d6cc0eb,47b057f9200a2dd7ef8abcb6334a2d990df8954264f2dd7bc7f5541805b46553,0.026681104230287224,375.0,80.0,82.193
3e105f73375905e5b0f4b4f96754dcbde4c719a7c0d5ca9c336e84a051e95f59,10dd295031b7786a495311674714f864154c76cfd7468299f74b5240da48c972,0.10707522123893806,264.0,1130.0,1009.005
6dbac9d4a700f6321da563181f3d5c48af604904910e3c2c4b82bfce5fbd57bb,b7e3e9688230505e8e324010fd025bc302425b6a66bffb3929957eadf42fc070,0.10538400612333189,417.0,26.882316,30.049
fe3e6ff4df52ba552ed5c681f08080c13694eb74c9aadb38828425d4ab3517b2,7ecc6cf51c94de0641781d23a638763f77361aa48560e7c9f2c48001a8683ab4,0.04058332533819433,291.0,30.0,31.269
a904378ced3d828ec4726ca67546b1945b09e3d8bc825b3fa1a5dcb5a6a8b06d,3992672dd01ed6b7cbc88847fd87e33f5ea625e46dcb9db9b1f94e9bca9a193a,0.039003214368558824,369.0,29.0,30.177
8f8c08a09af974645c637e44d0af8c68f76944392993588e79ad353ed512b2dd,a6c9664b59f876f2301ea4c45bc283bb61abb4959c054779ce9ec23180548a72,0.13063680853774617,270.0,116.0,133.431
7115ce1b0b32e7ca61b8f23365148e30ce529715a9e2f6ffd773e35c13f729be,e43aaa82722d0e79b5cb8e3eb8f3eec43ccd9a9e4a7c9a0a86b75491e303a622,0.11359666666666669,336.0,300.0,265.921
ead4c348c07928d6e29696a86d0c1047ad11a4a17cd49d9c1c15438245ad6125,423eef488ac08c8574a992a936c98fd4ee0f1c086a95aa7137308bdbefa10281,0.09711128804389042,243.0,23016.902,20781.701
c377faec09685efd6ff3c8df46bff8eb22ef8982022b4eefa8c7234bfbf5384d,fa007bfe348c26cad6d1a32e826bcc2d38da37433ecd81c382707e5396046852,0.07071572205258066,507.0,53.708,49.91
fb8ef10c1f966cdddc91f02436fc7b3b1505d964236cb15909fa0e86364e398c,65bdf4c193a6c718e9a3e1b82b47dc262893102d5d3e3a1d924eba11953b6756,0.0037138962739570536,342.0,18292.918,18224.98
61375d12cb46cc065146004a757b7ec4cb2e97e67656338b365d0b60ac6f1171,6d241dfcd09c569a11b747a49a00a8c71ca67c0f614f7660405795ac3deaaaba,0.144867293866581,258.0,17549.641,15007.272
8b8dcffd901f1967fa9f2a8778a3a0ec0eaa24d3d96ac49013eea914e2e184ac,9d671833389f270b4d482d7ec877c3d6d7213167dae222123e21ff5bf6306c09,0.0,42.0,72.88,72.88
33504fa450cd9facacaa6bc9272fa36224561daefa32c4f780709b52dade0508,7a6e6e873038af02a858aed431b32349ddf4e5ad448c85d6f35bd9d5772171e7,0.0,72.0,834.0,834.0
e8051fb96e348354a101fdba3dbb9202167f46158a7b39791fbcc628de9b45e0,1cb91f009ea919405f856af69173826a0f95b620b24d85a63444699dad5c5fb4,0.07643545865968104,390.0,436.296525,402.948
b237097a18ec039d3aa3e1fd9abe00d8a9f38e7bc59b6520be169dcaa9a0b33f,6c33945199eb95ba8089500113f43f708b616d54986721055ffb469955a8fb0e,0.06018570730423665,90.0,50.0,53.202
72a8b7fa60f80b96ff2feeded771a03ae613d8ade2dc919431e1babee626c272,d07ffc71a70cffa6ad47b522a048c0fce94e657429b59544916eeb252a3824e8,0.053420764012257,303.0,25968.167,27433.696
34fb06ca4ad429843e7ed98bad3c5c0c4d09b6ed1c3b3110d25a9502cb5c2dd9,3d26fd0c785df116626f8b5bae8d5bebe035fe5fb252405ae5d531ad5ae0e115,0.025777916333807462,27.0,50.0,51.323
2f75f7b142c73c05148e12e2def31fd17036571b5fd9caabe16e21aada521d72,c1fff2afcd753063bf97e6037ede473a74c6d42d4ca14f8eb8f922f679d48473,0.09405109561555125,510.0,547.233,604.044
9d799937ea9aec028e546906432c061571d5db43b06f0cc150816fcdaa54ab2f,27cbd05eb31dc5405c5ae907d6b8e26ff6329a7cdda86edb2d48023dfae9ee43,0.032114442788284694,438.0,100.0,103.318
25958a138fc90e56cfa1ff5c69385cea1600677d8a310c61515e4a6f9a2ecbd7,6c80cbf2fc1b5c36a7b4cb364b2ec77282b0362633a1a0d4e9eae1a8808dac59,0.003380608376485632,273.0,35182.129,35063.192
2f3dcf5ee48036059909b91167e1dd67aafcfeccb19d98bd1d110816e9197619,1694ec7e5fb5f0a36ed41d57f2acd92a4ee294c30ce5ace8c2614b1c84dccf2f,0.0,366.0,50.062,50.062
aa0435e5c76e4d48613fe273416c7fe4960e1b30a8ca4dcb9ef1fbab03beb186,eb9663143bf0d8ccd8d7bd1ca38a2b8b5627954c119997b8ab74a46d8df4f7fc,0.08875523965737199,540.0,10.0,10.974
c9c2555353562d82ee5d973036bed70ee0eb87294483d52b1546a0edca68ab68,8aa793c9d9e7f7b4c910e8b7a44b60cfddd3e54e6cb4f70c85497ba92da158f9,0.0044400493901856726,228.0,30138.0,30272.411
c49d49f99ec2553da7a8e39efa7a913cee9c92d62ba39e83180b43fd2b222d36,b6d0c6d9d4b4e19562eb10381ce5ddb4875826b39d1cae8dfaec0b48a7260e98,0.10351062480177613,579.0,3153.0,2826.631
2b651a4b80a90baace6d41393a5c29ff80a253a18c2c8148633ca7493fc5bb82,e475b6ece24ca1cd673c69946c22bda77e42479d55f40110e42f22ed36b239dc,0.030982999999999948,255.0,2000.0,1938.034
c3e0b42c217576ce05ddfb74b8707e4c5b6e32d3aca6baf457e08358d48b4956,4123e8817af144abb6dfb1e1c943b0bb0ae98b5d2e9f4355513c8f86e0f7b435,0.09050000000000002,432.0,24.0,21.828
2c43bb70ed3fbb6baef6f753736f04c4f5292e6b8eee17dbbf7102b05f025995,997baea242ef429a7be121e81bf1940fb35902d280df6e2ff14a7cb50f844741,0.017393333333333393,246.0,2400.0,2358.256
b8f9f9c4b2e9a473eb375605ab76b4ed6393b64530be89eb92ace75ebe15ad90,fef3b597fae92cdc3ff201f3b43adcce44a2f7f906892d2ea1ea906a717f7853,0.03514414361733227,234.0,99.0,102.606
a2310c29e51a692628f695a3712769cec9e323372fabb31792a9bf7ccc52b645,1da47a60d53214d4e289ac66ba3a38be13d0afeecae31b1c35ad8ff3249f0849,0.0,282.0,262.04,262.04
