deposit_tx,withdraw_tx,value_diff_ratio,time_diff_sec,value_dep,value_wit
c4b69362d9650a8b5adda9be9d8c30b48894665444ffe74470242592577d5299,cddac4e5858df198b9069c45188f606aa1d9e2a56cf4cb46cc0685537be89c5e,0.14285714285714285,216.0,30.0,35.0
d39cb6e79e1c71c7e030dbe68b55af46c309a3bbbec9455526ecb2a38aa786ea,fa13ccc5efbcdb21c17bdfe0b9614f615a654f22ee338d0f0e1fcf1a4802a23f,0.0,60.0,807.69237,807.69237
f66fe5541862b43fb5df8a45f6b5ec7b2c3c3f40e08b394e3e1892f8aaad7b1a,5d37744c28bfff38a866dcf4a540f1d88e59cd16b5a3060c7ca5553049953d3e,0.07670738499999999,285.0,200.0,184.658523
f82825c486c1b61de52dc649be5a271cdb8143b0b4547764456016b7e1f27690,c8e2c4d6c48ffcb5d3774f3fb6d8f7da837e27ce4691dec2bd8a966061589df4,0.15,333.0,200.0,170.0
67db7b5b465298ce12eddaa906a34e0d75b82b02e0d7787eb5878892270284c3,0dec0a88d413ee6c900bb45c376af94be26ebbdb55962303f47669e5ed426334,0.020392240600028467,150.0,247.679697,252.835581
6bfa878d74f33e67a2ba4425a912e043f6aa775825df0e8296acbbeeef9f4eb9,b64275e3e04ab52bcfc2eb208a76e7096a2b43dd5fc93c730e492982c6ec2996,0.0,186.0,50.0,50.0
01dd968130f9d549f25403704d356c01f51da0749ce7c729ca207dd2776dcf12,fa629b713eba5157ab4c81f5e1e25919609ecdf9ed7fdf15ac75f0a822188281,0.06391199999999998,78.0,25.0,23.4022
b2f522570c2ee2a4a9634bcf60e8f0096b4e64f55bad304ab6ae4be6923f1020,279539a8153502c9bb446d846c3d599b6e918cecd621f24fa60458a996d8a71e,0.14537949423558472,117.0,20.0,23.4022
a6328d874533aea1b4afac32137560efa6db29b1932144e353f4fd9deb57a906,b90263695f5cfb66fe987be25f1c8e222ecce31a85a1f1c2869a5c817a3fe658,0.13794198856473153,315.0,50.0,58.000737
8c60014ee536c11ca97f5e8f058680ab269578de94aeceebcf9535d71c7c22a8,cde0a19a6ce29af15631384f0d59d02247c9da6024cd8af0a1ee8e8f9438e2b8,0.03576163415366828,9.0,776.889386,749.106552
e8a7f921d8c5c5537a9ed77e66e6127e2605fa6b555f129fa8e409c547a61d48,b52bc0493881fd3288dcd1db0b5bdb1512fe465aa9b7044fd412ef7b38de562f,0.14653349712470726,24.0,250.0,292.923037
8743dee28235876d657ce79fc4394a69dedbc071feafb8555daa33f75d99458f,9273ea746567a8af624f3194e4452403a146bea88a189a263a1cb8bcf05e0eba,0.05180015740117383,582.0,24.0,25.31112
1672e4ec5ab5a3d7aa91b3dc2cbb537c14559663fa5e9b5c1810098c02ad6053,311a89381c1d98e7400cba6ed0dcbf2112c8702fa956f62be9fa13f9552c50c6,0.024382700000000077,306.0,300.0,292.68519
ba327c0597452ab9b845a1eb87c1670e7618928c62eb377cbf8f05fb9e8f8289,531d5dbad4cd9918d850f6a76dc76b170a8cf41427cbd60f17979f774dcdf9a8,0.09608640023859229,63.0,33.53,30.308223
73a5d8b1980eb787aee5e489de0cdc99d271a67375a53c070c7a41b00449a9ac,278c0d2079d75a55ddbcdaf0d529a0fe667adb6b89c01ee7000ec3d427801b7c,0.12259615384615384,126.0,624.0,547.5
2d8a7de94fbcec308602954e21e06afa047ef1173d1f40609f30f5b8425239a4,0fbb508b6937bb9f1314eabc7ad9c9b8c22dc9ed4c3325085509743ddbdf7bb1,0.0390923073063743,54.0,95.954133,99.857805
f1674fc71fd5ce66f09480f44a7d74f0f4f732990957a3a22865b85d2d95054a,cb5895e243a353813a1da17d7701b489b79149bfb84660480e777aa499f4d568,0.06356309000207519,96.0,50.0,53.39388
785418e12d9c4b0a3d83069071b85678333282ef4dbe0fbf4b67b8876e0185eb,e3b5d91901b878c4f24ddf71ceb1fdb2789290e1f3a2a9700a1beebc3414d757,0.05374684999999992,597.0,20.0,18.925063
7c4709f4fdd3740c6d81ea897d7b6404eecce120cacfcbb33ef2949fa305356a,8737e3d223242774aa7ef09c1b9db6cb090afe06f37200a2fab8628f219b2ed5,0.10154228000000004,315.0,100.0,89.845772
c8de233dd6638579ff81f735089c8985dc3ed32d5a0c9e664b532d11b77e4bdf,61464625f1c3cd3abaf577fb810a7bfad0ffc50460451eaa609c803baed4a1bf,0.09387438704610546,267.0,66.238057,60.02
ef9d5c7a8382d1448eabd238b972e320996df0957e2a1df6304b60c3e6804415,2a363835d6ac2f845f83be943b2e09bb552fb1aa82363e796b8295e1dbdad36e,0.0,60.0,130.0,130.0
e0eac1863d9f7e09cbc3e1fb3d3ff61cd3fc35ed4a447b61a18ad0177e373f5b,37dd377353ecda5c2588491f68d5e816dfe237eec58d1b70a4f8326d63a0d25b,0.07552121135501912,195.0,271.643048,293.833727
4b222a298345286d51e8f14ac007fac4aa248ea63cca7cf4afd71190b2de0f2a,d932479f2f6690ee919416ae22d3b2835b8528c7d0d55a545aeb84f4bdb38213,0.0,303.0,1500.0,1500.0
e02bca4d30660ab27dc4e96a1e3e6d3cb651edad1b26913ad676160622c161b9,cf257d6d03b97da44154e6fdaf825f3aa6b3079060cb081592366813753c8bcc,0.10232212658810991,330.0,20.0,22.279707
6664f628c1cd31191e6fd412cb702fffb6b984c2056f3131aed4e806f1325379,6323df229f1d7c89d413923c838a910b13d3167752f4e611b729aa35db8c5a0a,0.14634146341463414,222.0,41.0,35.0
f0258ae253fa3d0043cf91270ba2781ba399c14b435ec19db93f3ec9d8cacaf3,3abbe2287b2cda6cda601e2532a8ea8bafc57ea8b9870e82585ceb29546bf16c,0.1351223273809523,198.0,168.0,145.299449
28ad20e44cf7f1f8a2436bb2a5064611a16dbf8a682aed0418ae8c94ef6edd9d,35e2dc2c1db32fa6f3d1e3a826079e8d1bc0af01079831cd2c518c31a4bfeec9,0.12098885238062593,330.0,125.0,142.20525
963f62518320a3aaffd018c174afcf6c3b9ccbed9239ae6dfb86fb69989c03c1,68c571ca4ae2c01ed02ba6ba955d4d4f6b9d9f1c62c47e5d7cd9c868a00720df,0.14285714285714285,132.0,30.0,35.0
2166984bf9acb4d96b78cdef2e63df1a1904dec51302d7e9f0f1507e1227a031,faf78201f47ab22ae1b0214682d7871e66e1af4cbe39fadd70f7c28452de5fb0,0.14730999999999994,597.0,50.0,42.6345
9d6c84cc0c82c9fc2f190e61aff459b2b59c65c27d0873b19ed2f157dca8de74,5b03fe48d9cb50d9d768fc1bdc2069a04cb06c7979a50eab2c495b255c13537e,0.1,435.0,450.0,500.0
b54f92b76701345fb9988d69ccfae28b6575e9bc1860c5f990d65b8b5b3390ae,a27e1dbc3cdbb689df0dd92d21a77d4a40b2cf2161a0d49b8e3e0733c34bb23b,0.13267475303238713,507.0,69.36,79.97
3c112fbb07f1907c3ca362c746c3e62f00dc4f41c97dece0df1141ba90dc0506,daa425424a77f1391d32856599a7a63512f349d4a1de381ee5ce01cc2e845c59,0.05159488605262273,63.0,84.352139,80.0
e621ec975502737ed1a76ebda28eefc48a89b14dc170e2d884cce34939072296,3cc3ce126dfc49b34cf31ff23532a5450d870ea0634cb563d51d5b58651f53d5,0.08912955259006,354.0,83.48764,76.046424
c57ca71b57235e2db5a2d1505fad827f4735870dec4882258a06c8c19e65b607,a07bad2e5ed423b5f1107bbc88b7bbca47bc97c390936d2b28f66845a39ee158,0.0,288.0,40.0,40.0
fae00232e1747e685e40df0d1d7be5a18e914dcf806cb895e3245b2a87aa4919,83c6d42c13c84280878c829262864dccb8615dc04baf39a9ee5b2e962bd79a78,0.034185662474086845,120.0,16.0,16.566331
2cad9d4103fbc33158b3682a716d3fb69d87d91e73b41addc46855d386e64834,e248512d993e824a2a3300ca4fd87afe4b42b7e8e072011f459e3a62473209db,0.0002667895744181406,516.0,3747.272406,3748.272406
cef4cc865333b5e4105362c97d4cebf7a53a6afaa17a53abe8dee20e624e23ce,2925e69d90773bde85dacacf462ee83a8e0a91188b91e5d022ba6fe50d6dd2b8,0.04238095238095241,48.0,21.0,20.11
c4f49d8368b531984f7160a3ddee19348e2cd977eeb8bc659d921a93eda3f39d,0ff8022183c53a5ecfa637117fa706d3e18527108387b7f4484d6720933fbe5d,0.04533360658006988,312.0,21.997213,21.0
53aef3354db5d207532dc222b02005354eb249640e6ec95db7d162c0ef06f86a,41dc9f8ec3e8047d069153e1db65af6425c4177b56273339b3a012c55d7c1095,0.04185728059996596,375.0,242.5,253.093819
3efe1d7c5c4993fa1725ab6ced85bc16ba2a6be27c79d6e800f297c308f9f143,1ce171161b66094a70880b680a4fe7b96234fbbf10dfd249db419477778aedd4,0.0,51.0,200.0,200.0
2fa21b3e9b9c914055fe4aa66f2f19bdc901d41fd7b0d1c5e21de6eec379fe78,26727f6b1aeaa1cf35b7c5ab78eb6332c4166c4a08f942ecff59ea2ee7e19448,0.14627307988833324,402.0,50.0,58.566737
